CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CID-004684,Mendoza7541,845,France,Female,52,2,180369.97,1,1,0,97450.76,No
CID-004685,Smith222,505,Germany,Male,63,6,81854.18,1,1,1,35891.85,No
CID-004686,Davis7567,814,France,Male,87,7,44109.81,2,1,1,79818.27,No
CID-004687,Khan6767,489,Spain,Female,90,8,32227.48,1,1,0,162419.75,No
CID-004688,Patel7059,364,France,Male,65,7,146879.75,2,1,0,132654.66,Yes
CID-004689,Brown1449,418,Spain,Female,26,8,32594.75,1,1,0,24920.9,No
CID-004690,Mendoza7217,834,Spain,Male,61,4,180406.95,2,1,0,155044.35,No
CID-004691,Mendoza2203,804,France,Male,51,7,160829.4,1,0,0,104313.07,No
CID-004692,Singh2035,529,France,Female,35,1,245150.93,1,1,1,198553.63,No
CID-004693,Park4866,605,Germany,Female,73,6,185827.76,1,0,1,70980.99,No
CID-004694,Lee2995,460,Spain,Female,22,4,128170.59,1,0,1,130498.89,No
CID-004695,Diaz6421,448,Germany,Female,80,8,3479.48,1,1,0,71932.5,No
CID-004696,Mendoza46,473,Germany,Female,28,9,83270.94,1,0,0,191248.95,No
CID-004697,Rossi257,672,Spain,Male,24,0,98956.0,1,1,0,104061.3,Yes
CID-004698,Patel6132,682,France,Male,72,5,124819.08,2,1,1,113960.08,No
CID-004699,Singh8791,613,Germany,Female,62,8,6982.76,1,1,0,78551.43,Yes
CID-004700,Kim7821,628,France,Male,27,0,170201.0,2,0,0,53521.09,Yes
CID-004701,Rossi3888,677,France,Female,36,4,231548.59,1,1,0,140001.81,No
CID-004702,Brown8141,821,Germany,Female,59,0,202007.2,1,1,0,85844.81,Yes
CID-004703,Khan1823,358,France,Male,70,3,227571.99,1,0,0,157687.24,Yes
CID-004704,Davis263,592,Germany,Male,44,0,171702.0,1,1,0,194978.74,Yes
CID-004705,Williams1901,369,France,Male,38,4,173398.46,2,1,1,58570.88,No
CID-004706,Williams5611,806,Germany,Male,24,0,74626.66,2,1,1,16425.07,No
CID-004707,Diaz8759,541,Spain,Male,63,5,37920.1,1,1,1,166157.46,No
CID-004708,Park1535,727,France,Female,90,10,90728.02,1,1,1,95814.27,No
CID-004709,Cohen577,369,Germany,Male,82,1,3049.49,1,0,0,134686.44,Yes
CID-004710,Jones8101,675,Spain,Female,83,6,149460.89,1,0,1,64710.24,No
CID-004711,Cohen4810,468,France,Female,52,6,215695.09,2,0,1,14423.61,No
CID-004712,Cohen158,453,France,Female,30,9,170812.68,2,1,0,171457.06,No
CID-004713,Davis7745,355,France,Male,50,4,81180.57,2,1,1,63420.81,No
CID-004714,Smith6357,609,France,Female,18,5,115756.53,2,1,1,178491.17,No
CID-004715,Tanaka3822,583,Germany,Male,31,5,70902.73,2,1,1,197398.27,No
CID-004716,Khan8503,640,Spain,Male,22,8,174485.1,1,1,0,101583.9,No
CID-004717,Kim6159,554,Germany,Male,68,7,23293.27,1,1,0,139922.51,Yes
CID-004718,Nguyen162,438,Spain,Female,49,6,94360.62,2,0,1,155533.62,No
CID-004719,Williams7018,555,Germany,Male,19,0,73024.26,1,1,1,84352.78,No
CID-004720,Park9425,560,France,Female,73,7,143225.05,1,1,0,162344.83,No
CID-004721,Lee4036,561,Spain,Female,48,0,16649.76,2,1,0,11868.27,No
CID-004722,Khan6386,723,France,Female,88,9,235581.03,1,0,1,24581.88,No
CID-004723,Nguyen6998,517,Germany,Male,89,1,130531.84,1,1,1,69623.02,No
CID-004724,Brown6967,661,Spain,Male,77,1,57767.84,2,1,1,160220.39,No
CID-004725,Diaz8710,573,Spain,Female,18,1,60867.41,2,1,0,59266.46,No
CID-004726,Diaz1729,699,Spain,Female,40,4,103595.32,2,1,1,169453.19,No
CID-004727,Jones5721,847,France,Male,84,5,71569.98,2,0,1,122063.78,No
CID-004728,Park7252,752,Germany,Male,80,2,174331.09,1,1,1,87031.6,No
CID-004729,Kim224,834,Germany,Female,82,6,29231.62,3,1,0,135509.34,Yes
CID-004730,Singh3754,627,France,Female,58,6,243801.43,1,1,0,129122.44,No
CID-004731,Park373,675,Germany,Female,49,9,31131.09,2,1,0,124514.63,No
CID-004732,Nguyen688,490,Germany,Male,77,1,122307.13,1,1,1,51097.36,Yes
CID-004733,Patel5520,444,Germany,Female,46,3,11093.31,1,0,1,187354.12,No
CID-004734,Rossi8988,623,Spain,Female,45,0,25985.09,1,0,1,113283.51,No
CID-004735,Mendoza353,422,France,Male,70,10,305.9,1,1,1,23009.07,No
CID-004736,Williams4860,621,Spain,Male,87,7,167761.98,2,1,0,154133.15,No
CID-004737,Jones527,657,Germany,Female,30,0,179024.24,1,1,1,161098.83,No
CID-004738,Davis1044,761,France,Male,23,9,59485.51,2,1,1,110399.81,No
CID-004739,Nguyen8767,787,France,Female,39,9,26498.91,3,1,1,156336.5,No
CID-004740,Lee3093,475,Germany,Male,57,9,188976.08,1,1,1,61917.87,No
CID-004741,Smith1482,791,France,Male,83,9,57581.68,1,0,0,171975.32,No
CID-004742,Mendoza5203,701,Spain,Female,41,9,138155.56,1,1,0,43391.35,No
CID-004743,Singh6894,631,France,Male,37,0,152086.66,1,0,1,20434.36,No
CID-004744,Smith3505,622,Germany,Female,46,10,173984.11,2,0,1,17509.89,No
CID-004745,Williams8055,740,France,Male,53,9,221713.37,2,1,1,112240.91,No
CID-004746,Khan8512,559,Spain,Male,47,7,57362.73,2,1,1,167001.15,No
CID-004747,Kim110,536,France,Female,42,3,167889.41,2,1,0,168647.97,No
CID-004748,Brown4676,460,France,Male,31,4,223752.98,1,1,1,141464.06,No
CID-004749,Diaz4162,483,Germany,Male,34,2,129440.14,2,1,0,118086.21,Yes
CID-004750,Nguyen510,547,France,Male,67,0,82950.08,1,0,1,195428.91,Yes
CID-004751,Davis6614,694,Spain,Male,75,0,247098.38,1,0,1,124235.2,No
CID-004752,Tanaka9993,647,France,Female,68,7,227131.62,1,1,0,150439.74,No
CID-004753,Brown5944,664,France,Female,24,4,110014.68,1,1,1,82943.81,No
CID-004754,Lee3021,824,France,Male,52,4,1670.01,1,0,1,195271.39,No
CID-004755,Khan1069,557,Spain,Female,84,4,238137.6,1,1,1,87735.45,No
CID-004756,Khan4747,801,France,Male,20,3,6368.31,1,1,0,176165.62,No
CID-004757,Patel7557,765,France,Male,43,7,4635.53,1,1,0,90974.71,No
CID-004758,Park9301,455,Spain,Male,51,0,194961.74,1,0,0,146716.81,No
CID-004759,Lee3511,581,France,Female,38,5,90930.98,3,0,0,123220.88,Yes
CID-004760,Smith9633,522,France,Female,52,4,102208.36,3,1,0,,No
CID-004761,Mendoza1809,628,France,Female,82,6,9340.55,1,1,1,79067.85,No
CID-004762,Rossi2999,715,Germany,Female,24,9,212380.7,2,1,1,137870.62,No
CID-004763,Mendoza8784,592,France,Male,18,4,156702.16,1,1,0,136058.18,Yes
CID-004764,Tanaka3449,794,Spain,Female,47,6,206308.88,1,0,0,176981.51,No
CID-004765,Diaz8399,535,Spain,Male,30,3,165963.25,3,1,0,32937.05,No
CID-004766,Wong9290,808,France,Male,75,6,154291.87,2,1,1,28310.95,No
CID-004767,Smith1014,429,France,Male,41,6,77185.09,2,0,0,58452.82,No
CID-004768,Mendoza3390,843,Germany,Female,73,9,202850.44,2,1,0,140966.53,No
CID-004769,Patel6301,579,Germany,Female,32,5,57870.31,2,0,1,152373.77,No
CID-004770,Khan5268,371,Germany,Male,48,9,22983.35,2,1,0,185449.39,No
CID-004771,Mendoza7248,506,Germany,Male,70,9,10997.62,2,0,0,130186.47,No
CID-004772,Davis2170,786,Spain,Female,86,5,220660.52,3,1,0,127759.22,Yes
CID-004773,Singh7217,500,France,Male,46,8,42474.37,1,0,0,11270.2,No
CID-004774,Jones3078,669,Germany,Male,32,3,238203.33,2,1,1,150853.39,No
CID-004775,Park515,446,Spain,Male,59,7,64219.68,1,1,0,59208.55,No
CID-004776,Park7849,707,France,Male,23,8,8561.67,4,0,0,52491.72,No
CID-004777,Cohen5493,689,France,Male,67,5,156417.4,3,0,1,49867.95,No
CID-004778,Kim7686,354,France,Male,91,9,60753.96,1,1,0,197733.85,No
CID-004779,Garcia9374,595,Germany,Male,64,9,63626.85,3,0,1,199715.59,No
CID-004780,Kim5779,763,Germany,Female,50,3,110204.83,1,1,0,15205.18,No
CID-004781,Davis7628,734,Spain,Male,57,4,232400.76,2,1,1,21624.33,No
CID-004782,Cohen4043,818,Spain,Male,80,1,207290.94,2,1,1,91465.39,Yes
CID-004783,Diaz9586,492,Germany,Female,62,2,80134.84,1,1,1,68123.67,No
CID-004784,Smith2248,383,Germany,Female,46,9,113964.19,2,1,0,194872.06,No
CID-004785,Tanaka6373,812,Germany,Male,25,4,49856.73,1,1,1,193105.31,No
CID-004786,Wong9289,770,Spain,Male,66,7,50838.59,2,1,0,101669.06,No
CID-004787,Khan9445,728,Spain,Male,91,9,128650.75,2,1,1,49186.13,No
CID-004788,Diaz1007,447,France,Female,51,2,170913.82,1,0,1,67225.88,No
CID-004789,Davis6184,399,Spain,Female,23,6,168863.65,2,1,0,141490.7,No
CID-004790,Kim5126,812,France,Male,88,9,98185.59,1,0,0,90891.29,No
CID-004791,Mendoza4842,592,France,Male,35,6,110632.63,2,1,1,131083.84,No
CID-004792,Jones3377,579,France,Male,29,0,28761.74,1,0,0,69588.02,No
CID-004793,Diaz9625,390,France,Male,66,6,73318.33,3,1,1,104780.45,No
CID-004794,Khan5684,476,Germany,Male,45,9,35338.01,1,1,0,193465.91,No
CID-004795,Smith7017,712,France,Female,34,8,47420.27,1,1,1,171551.49,No
CID-004796,Garcia9391,581,France,Female,60,4,171302.06,2,0,0,87638.3,Yes
CID-004797,Khan9985,593,Germany,Female,34,1,3045.62,1,1,0,180611.17,Yes
CID-004798,Jones6615,540,France,Male,69,5,15383.51,1,1,1,13897.21,No
CID-004799,Nguyen6115,597,Spain,Male,48,7,11037.41,1,1,0,55951.32,No
CID-004800,Brown5561,361,Germany,Male,69,0,78685.35,1,1,0,186780.4,Yes
CID-004801,Nguyen3479,844,Germany,Male,89,5,108655.4,1,1,1,36026.13,No
CID-004802,Nguyen9000,653,Spain,Female,85,8,145396.07,1,0,1,106774.03,No
CID-004803,Brown2595,668,Germany,Female,56,6,47187.97,2,1,1,153466.54,No
CID-004804,Patel1780,531,France,Female,38,7,125460.7,1,0,1,42786.55,No
CID-004805,Rossi5107,562,Spain,Female,30,4,4862.5,2,1,0,176103.91,No
CID-004806,Tanaka8638,818,Spain,Female,30,0,52623.01,1,1,1,134475.72,No
CID-004807,Diaz4327,680,Spain,Male,63,4,220193.14,1,1,0,113447.3,Yes
CID-004808,Williams8201,417,France,Female,41,10,117094.08,2,0,0,50229.3,No
CID-004809,Ali3548,777,Germany,Male,63,2,107053.4,1,1,0,43256.84,Yes
CID-004810,Rossi4867,595,Germany,Male,50,6,149168.84,4,1,1,53219.0,No
CID-004811,Khan6297,370,France,Female,79,10,56215.64,2,1,1,126674.44,No
CID-004812,Rossi8023,662,France,Female,35,4,3178.88,2,1,0,173516.65,No
CID-004813,Davis1841,376,France,Female,52,0,185946.37,2,1,1,176523.88,No
CID-004814,Ali4865,632,Germany,Male,27,5,3584.62,2,1,0,88431.16,No
CID-004815,Khan5365,530,France,Female,19,9,150247.59,1,1,1,121341.07,No
CID-004816,Jones2910,418,France,Female,74,1,32536.24,2,1,0,144872.11,No
CID-004817,Smith1529,640,Germany,Male,65,3,39575.16,1,1,1,26909.47,No
CID-004818,Patel1334,722,Spain,Female,68,7,126816.0,3,0,0,88221.4,No
CID-004819,Tanaka6064,472,Spain,Female,37,5,113679.91,3,1,0,158352.24,Yes
CID-004820,Jones607,466,France,Female,38,3,59224.3,1,1,1,51103.28,No
CID-004821,Smith235,379,Germany,Male,68,1,185289.82,1,0,1,30828.07,No
CID-004822,Rossi5376,723,Spain,Male,34,7,111038.15,1,1,0,199443.52,No
CID-004823,Nguyen5197,784,Germany,Male,22,9,3006.86,1,1,1,105342.36,No
CID-004824,Patel8439,528,France,Female,23,9,164950.5,1,1,0,56615.71,No
CID-004825,Garcia1835,659,Spain,Male,72,1,160588.21,3,0,0,168611.03,No
CID-004826,Singh4926,544,Germany,Female,54,0,19889.92,2,0,1,101826.59,No
CID-004827,Williams2549,692,Germany,Female,75,6,42184.9,1,1,0,135029.62,No
CID-004828,Nguyen8932,688,France,Male,67,7,105221.85,1,1,1,195660.6,No
CID-004829,Smith3954,837,Germany,Male,27,4,240216.01,2,1,0,41077.69,Yes
CID-004830,Jones9551,491,France,Female,57,7,117986.6,3,0,1,198896.27,No
CID-004831,Singh1537,567,France,Female,56,1,80132.16,2,1,0,46376.86,No
CID-004832,Garcia2102,571,France,Male,63,3,132915.35,1,1,0,21615.36,Yes
CID-004833,Diaz4422,633,Spain,Female,45,3,51650.56,1,0,0,16183.9,No
CID-004834,Cohen2467,418,Spain,Female,23,1,45847.66,1,0,1,127674.18,No
CID-004835,Patel8364,562,France,Male,71,9,146613.26,1,0,0,183883.25,No
CID-004836,Smith6892,364,Spain,Female,63,0,41184.8,2,0,0,124797.03,Yes
CID-004837,Park8869,528,Spain,Male,80,0,77493.19,2,1,0,138749.82,Yes
CID-004838,Patel6328,810,Germany,Male,56,3,137838.73,3,1,0,84880.03,Yes
CID-004839,Lee6914,392,France,Female,44,6,162910.6,3,1,0,28183.61,No
CID-004840,Davis6234,568,France,Male,60,0,220975.59,2,1,0,85066.77,No
CID-004841,Singh7907,717,France,Male,33,4,88305.91,2,0,0,194310.1,No
CID-004842,Williams9256,399,Germany,Female,24,0,241154.12,1,1,1,140716.53,No
CID-004843,Cohen7323,462,Spain,Male,43,2,242275.53,1,0,0,43237.42,No
CID-004844,Park5904,522,France,Female,45,1,203071.91,4,0,0,143027.25,No
CID-004845,Patel7033,768,Germany,Male,66,3,88204.39,3,0,1,12501.44,Yes
CID-004846,Kim9102,357,France,Male,53,10,166145.62,3,1,0,48582.97,No
CID-004847,Singh3453,826,France,Male,75,7,135548.41,1,1,1,103342.78,No
CID-004848,Tanaka8165,411,France,Female,61,9,216566.44,1,1,1,63109.31,No
CID-004849,Brown1428,484,France,Female,44,7,42186.46,1,0,1,36336.49,No
CID-004850,Jones5303,615,France,Male,90,10,99715.67,2,1,0,16405.77,No
CID-004851,Diaz6142,669,Spain,Male,31,5,94142.71,1,1,0,16419.81,Yes
CID-004852,Davis2436,744,France,Male,76,3,30090.25,2,1,1,82601.94,No
CID-004853,Jones6927,754,Germany,Female,53,10,49476.07,1,1,1,167977.74,No
CID-004854,Khan1671,604,France,Female,46,3,96239.99,2,1,1,194002.6,No
CID-004855,Smith8296,823,Germany,Male,64,8,136336.93,1,0,1,62737.03,No
CID-004856,Tanaka1743,788,Spain,Male,45,10,110236.75,2,1,0,155313.01,No
CID-004857,Singh2944,782,France,Female,19,5,43065.42,2,1,1,43076.84,No
CID-004858,Nguyen1490,444,France,Female,90,5,12558.0,1,1,0,64216.02,No
CID-004859,Brown9889,546,France,Male,39,10,22405.66,2,1,1,174388.75,No
CID-004860,Rossi2929,395,Germany,Male,49,8,110523.01,1,1,1,126908.65,No
CID-004861,Williams3649,628,France,Male,48,8,119217.14,1,1,0,171576.85,No
CID-004862,Ali5780,589,Spain,Male,29,1,120227.18,1,1,1,121334.52,No
CID-004863,Tanaka787,686,Spain,Female,19,0,189759.07,2,1,0,124336.28,No
CID-004864,Mendoza8380,660,Germany,Male,71,4,194040.12,2,1,0,72548.42,Yes
CID-004865,Nguyen3532,702,Germany,Male,61,8,180856.88,1,1,1,168457.73,No
CID-004866,Kim687,799,France,Male,19,2,156867.0,2,1,0,180374.84,Yes
CID-004867,Williams9335,386,Spain,Female,87,2,134778.35,2,1,1,69622.44,No
CID-004868,Williams5558,356,France,Female,47,8,162440.25,1,0,0,168536.74,No
CID-004869,Khan2619,683,France,Male,81,3,140213.01,1,1,1,149990.99,No
CID-004870,Wong6850,836,Germany,Male,90,7,146448.11,2,1,0,140035.18,Yes
CID-004871,Wong6079,691,Germany,Male,50,10,8889.65,1,1,0,69119.17,No
CID-004872,Davis5506,782,Germany,Female,62,10,57167.51,1,1,1,80561.92,No
CID-004873,Kim414,551,Germany,Male,40,0,117502.42,3,1,0,155072.75,No
CID-004874,Wong164,689,Germany,Female,25,2,155052.31,1,1,1,65847.18,No
CID-004875,Cohen1222,784,Germany,Male,77,4,148190.83,2,0,1,95484.73,No
CID-004876,Khan7774,623,Germany,Female,34,3,149961.3,1,1,0,123757.14,Yes
CID-004877,Lee2844,763,Spain,Female,44,8,40096.96,1,1,1,162242.57,No
CID-004878,Diaz5463,411,France,Male,29,1,73612.3,2,1,0,99392.92,No
CID-004879,Wong8767,668,Germany,Female,40,6,93923.68,2,0,0,113470.8,Yes
CID-004880,Smith7570,604,France,Female,42,0,101596.4,1,0,0,67784.98,Yes
CID-004881,Garcia3050,434,France,Male,39,4,138008.49,2,1,1,87824.66,No
CID-004882,Lee1646,381,Spain,Male,25,8,170019.27,2,1,1,122233.89,No
CID-004883,Ali4854,708,France,Male,58,3,248141.64,2,1,0,158276.24,No
CID-004884,Patel11,484,Spain,Male,90,5,43937.15,1,0,0,101837.2,No
CID-004885,Kim9913,676,Germany,Female,58,4,40246.8,1,1,0,128715.23,Yes
CID-004886,Patel9258,431,Germany,Male,64,2,9141.36,2,0,0,18866.8,No
CID-004887,Patel3337,402,Spain,Female,84,0,230433.93,1,1,0,96875.44,Yes
CID-004888,Singh6504,418,France,Female,19,9,214204.04,3,1,1,153823.07,No
CID-004889,Jones4813,758,France,Female,75,5,46499.8,3,1,0,187482.81,No
CID-004890,Wong9410,555,France,Male,50,10,116629.84,1,1,1,86142.87,No
CID-004891,Khan8766,724,France,Female,71,3,119759.92,2,1,1,11539.96,No
CID-004892,Cohen1155,625,Spain,Female,91,8,202154.95,2,1,0,85922.34,No
CID-004893,Lee9385,433,France,Male,73,6,237560.16,1,1,0,166224.56,No
CID-004894,Nguyen1909,439,France,Female,57,2,78805.96,2,1,1,61044.93,No
CID-004895,Kim601,750,France,Female,42,2,77276.97,2,1,0,133549.76,Yes
CID-004896,Tanaka8378,737,Germany,Male,25,8,138197.04,2,1,1,81334.57,No
CID-004897,Ali1307,827,Germany,Male,38,10,70117.16,2,1,0,83391.96,No
CID-004898,Ali5062,556,Germany,Female,28,2,24570.91,2,1,0,103684.36,Yes
CID-004899,Cohen1266,622,Spain,Female,90,2,221617.49,2,0,1,50163.87,No
CID-004900,Ali8899,437,France,Male,31,1,236922.89,2,1,1,122381.59,No
CID-004901,Singh9804,478,Germany,Female,49,5,16827.78,1,1,1,49425.04,No
CID-004902,Wong6735,781,Germany,Male,21,2,194893.99,2,1,1,116772.17,No
CID-004903,Jones9451,584,Spain,Male,45,2,51296.63,2,1,0,107446.57,No
CID-004904,Nguyen967,566,France,Male,68,7,93833.01,1,1,1,178103.74,No
CID-004905,Williams1984,762,France,Male,72,5,203071.4,2,1,1,79561.69,No
CID-004906,Park6716,480,Spain,Female,78,10,183280.58,1,1,0,11416.0,No
CID-004907,Davis6265,449,Spain,Female,71,2,219970.5,1,1,1,71519.49,No
CID-004908,Lee8631,761,Germany,Male,36,1,29323.53,2,0,1,189776.67,No
CID-004909,Lee5751,613,Spain,Male,79,2,201907.41,2,0,1,82729.58,No
CID-004910,Nguyen6065,370,France,Male,72,3,96734.86,1,0,1,87023.34,No
CID-004911,Singh727,360,France,Male,80,10,36640.05,2,1,0,,No
CID-004912,Williams4900,783,France,Female,78,4,194154.04,1,1,0,38851.33,Yes
CID-004913,Davis7061,627,Spain,Male,48,6,66758.78,1,0,0,79879.87,No
CID-004914,Patel9729,538,Spain,Male,81,6,12553.13,1,1,0,35219.38,No
CID-004915,Cohen7389,659,France,Male,42,8,96020.0,2,0,0,46060.31,No
CID-004916,Cohen3388,844,France,Male,40,6,64380.89,1,1,1,55455.25,No
CID-004917,Nguyen3072,397,Spain,Male,61,1,18818.55,1,1,1,85735.51,No
CID-004918,Brown9507,478,Germany,Female,22,8,65153.3,2,1,1,114573.3,No
CID-004919,Tanaka4546,473,Germany,Female,35,1,87470.24,1,1,0,133923.94,Yes
CID-004920,Garcia8821,835,France,Female,29,4,47122.2,2,1,1,32499.0,No
CID-004921,Ali9351,544,France,Female,56,10,171614.03,2,1,1,97968.73,No
CID-004922,Diaz953,641,France,Female,47,0,127008.43,2,1,0,14402.04,No
CID-004923,Diaz1768,398,France,Male,40,0,14820.34,2,1,1,190186.92,No
CID-004924,Tanaka1800,443,France,Male,91,8,210012.55,1,1,0,43974.48,Yes
CID-004925,Kim1671,417,Germany,Male,22,0,65266.46,2,0,0,143571.95,No
CID-004926,Ali8847,674,France,Female,40,9,120028.13,2,1,0,83210.79,No
CID-004927,Park3961,591,France,Male,41,1,111605.48,2,0,0,172125.39,No
CID-004928,Wong9385,818,Germany,Male,26,9,71092.93,2,1,0,115949.23,No
CID-004929,Davis3659,502,France,Male,60,7,39446.11,1,1,1,64566.98,No
CID-004930,Rossi9951,748,France,Female,75,3,203099.82,2,0,1,112877.58,No
CID-004931,Mendoza3819,401,France,Male,64,9,166600.28,2,1,0,197978.38,No
CID-004932,Jones3103,792,Germany,Male,89,3,106666.94,1,1,0,171680.38,Yes
CID-004933,Williams3323,484,France,Female,82,6,180521.46,2,1,0,69998.11,Yes
CID-004934,Mendoza76,433,Germany,Male,78,10,63137.87,2,1,0,197100.3,Yes
CID-004935,Brown8208,434,France,Male,71,6,95950.37,2,1,1,166801.3,No
CID-004936,Cohen4910,613,France,Male,91,6,95820.83,3,0,0,164095.96,Yes
CID-004937,Ali175,622,,Female,62,4,216044.94,1,0,0,108748.44,No
CID-004938,Ali3002,535,France,Male,62,10,211418.52,1,0,0,68943.69,No
CID-004939,Ali4340,599,Germany,Male,26,6,162077.39,2,1,0,134707.06,Yes
CID-004940,Tanaka599,705,France,Female,50,9,179143.61,2,1,0,146098.41,No
CID-004941,Garcia239,411,France,Male,54,10,141918.63,2,0,1,52865.76,No
CID-004942,Lee6620,849,Germany,Male,58,2,32464.24,1,1,0,133267.32,Yes
CID-004943,Wong1117,747,France,Male,19,8,25833.42,2,0,1,83675.26,No
CID-004944,Park2965,539,France,Female,27,9,99571.04,1,1,0,198438.65,No
CID-004945,Smith4734,710,Spain,Male,59,0,61164.47,1,1,0,116835.52,No
CID-004946,Garcia7714,691,France,Male,89,1,137293.7,1,1,1,73037.44,Yes
CID-004947,Nguyen2004,476,Germany,Female,60,7,170543.76,3,0,0,139978.73,No
CID-004948,Khan3837,778,Germany,Female,27,7,36951.26,1,0,1,81307.53,No
CID-004949,Cohen5320,535,Germany,Male,18,2,80597.64,1,0,1,179272.99,No
CID-004950,Jones94,643,France,Female,91,6,48444.59,1,1,1,85995.56,No
CID-004951,Ali2451,783,Germany,Male,77,3,130597.97,2,1,1,71971.36,No
CID-004952,Rossi7757,597,France,Female,19,7,216613.16,1,1,0,55656.98,Yes
CID-004953,Smith5701,769,Spain,Male,34,6,238610.15,1,0,0,116353.32,No
CID-004954,Williams2508,627,Spain,Female,66,6,41382.42,1,1,0,157058.89,No
CID-004955,Singh4985,604,France,Female,37,7,61471.0,1,1,1,171859.3,No
CID-004956,Garcia9157,728,Germany,Male,33,9,163529.77,4,1,0,180242.1,No
CID-004957,Rossi1721,494,,Female,72,4,72777.59,2,1,0,72535.8,No
CID-004958,Rossi4677,418,Germany,Female,63,3,122131.29,1,0,1,75368.3,Yes
CID-004959,Khan4135,796,Spain,Male,41,5,23027.49,1,1,0,,No
CID-004960,Cohen920,674,France,Female,72,3,159204.59,3,1,1,146045.29,No
CID-004961,Rossi305,702,Germany,Male,46,5,87487.12,3,1,0,26438.09,No
CID-004962,Tanaka6123,791,France,Female,36,0,156975.46,1,1,0,152876.03,No
CID-004963,Ali4715,599,Germany,Male,75,4,23081.88,1,0,1,32478.0,No
CID-004964,Davis8934,594,France,Male,31,9,112104.93,1,0,0,30475.04,No
CID-004965,Kim8115,394,France,Female,48,0,143713.32,2,1,1,95039.36,No
CID-004966,Rossi9984,728,Germany,Male,65,0,61786.57,2,1,1,116321.0,Yes
CID-004967,Cohen401,487,France,Male,75,5,72421.65,2,1,1,34691.25,No
CID-004968,Diaz3845,841,France,Male,66,9,166749.49,2,1,0,169186.31,No
CID-004969,Davis7424,614,Germany,Male,79,1,193074.22,2,0,0,185515.1,Yes
CID-004970,Singh3863,674,France,Male,61,3,88291.71,1,0,0,38413.63,No
CID-004971,Park59,521,Germany,Male,73,7,15576.27,2,1,0,92888.09,No
CID-004972,Jones8506,739,France,Female,71,8,158579.64,2,1,1,177695.13,No
CID-004973,Ali3324,656,France,Female,19,5,208570.29,4,1,1,188166.64,No
CID-004974,Lee8383,749,France,Male,87,1,108201.5,1,1,1,35793.67,No
CID-004975,Davis3669,473,France,Male,86,5,161372.76,1,1,0,176914.04,Yes
CID-004976,Brown9726,580,Spain,Female,69,6,241804.08,1,1,0,187441.86,No
CID-004977,Brown4407,777,Spain,Female,74,10,204187.87,1,0,0,129208.15,No
CID-004978,Garcia6748,729,Germany,Female,52,3,157960.87,3,1,1,54816.5,No
CID-004979,Patel5023,479,Spain,Male,58,7,91356.96,1,1,0,96009.19,No
CID-004980,Brown7967,425,France,Male,62,4,50706.61,2,1,0,74201.24,Yes
CID-004981,Park505,351,Germany,Male,63,4,212475.24,3,1,0,177034.84,Yes
CID-004982,Williams3727,832,France,Male,54,2,245878.19,1,1,1,120795.22,No
CID-004983,Rossi9827,464,Germany,Male,35,6,28355.4,2,1,0,74389.15,No
CID-004984,Mendoza7629,522,Germany,Female,52,8,176809.68,2,1,1,160389.62,No
CID-004985,Tanaka4972,512,France,Female,45,1,210225.95,1,1,0,91357.58,Yes
CID-004986,Park2279,700,France,Male,85,7,170776.42,3,1,1,142824.29,No
CID-004987,Kim3314,376,France,Female,65,3,208870.34,2,1,1,40788.38,No
CID-004988,Tanaka8818,701,France,Male,61,10,96139.73,2,0,0,158243.93,No
CID-004989,Singh7618,696,Germany,Male,58,0,124941.32,2,1,1,115374.31,Yes
CID-004990,Ali5116,729,France,Female,39,9,114750.23,2,1,1,141820.55,No
CID-004991,Rossi5901,816,Spain,Female,35,4,216101.14,1,1,1,197256.8,No
CID-004992,Lee4237,735,Spain,Female,23,4,173225.14,2,0,1,174041.22,No
CID-004993,Davis6112,434,Germany,Female,27,4,99274.71,2,1,0,75802.3,Yes
